date,portfolio_value
2016-03-04,1844065.0746686158
2016-03-08,1841085.5457993662
2016-03-09,1844343.468015221
2016-03-10,1845766.4110215902
2016-03-11,1842433.1949840244
2016-03-14,1848156.6508945997
2016-03-15,1825067.8773927358
2016-03-16,1823513.337966611
2016-03-17,1828387.9270708244
2016-03-18,1836785.145021442
2016-03-21,1844872.6518983375
2016-03-22,1846521.932195235
2016-03-23,1855071.3489746854
2016-03-28,1833722.3560032411
2016-03-29,1828088.2087343344
2016-03-30,1847815.3341718449
2016-03-31,1862956.559245465
2016-04-01,1865958.1747435855
2016-04-05,1850953.4193656198
2016-04-06,1873354.8716364347
2016-04-07,1865773.7249312345
2016-04-08,1869772.5958349158
2016-04-11,1887026.2073905724
2016-04-12,1906574.1298880777
2016-04-13,1936239.8784468418
2016-04-18,1929624.0767198892
2016-04-20,1927457.0154284565
2016-04-21,1901098.4511169044
2016-04-22,1901406.3291026205
2016-04-25,1890687.0673844668
2016-04-26,1900822.6420265173
2016-04-27,1897841.6145148983
2016-04-28,1891230.022428923
2016-04-29,1883051.6238568306
2016-05-02,1892899.148201949
2016-05-04,1882605.6013997442
2016-05-05,1889022.6947731469
2016-05-06,1892995.5408807567
2016-05-09,1913952.5514441303
2016-05-10,1910994.2444096582
2016-05-11,1914271.133493705
2016-05-12,1924299.1026379657
2016-05-13,1908469.9222524401
2016-05-16,1916792.7184921599
2016-05-17,1918057.02990009
2016-05-18,1911816.2663802884
2016-05-19,1909011.854270728
2016-05-20,1904482.9376279556
2016-05-23,1896062.5970307016
2016-05-24,1890604.5458733428
2016-05-25,1893491.9138956694
2016-05-26,1908368.1040641281
2016-05-27,1941563.8091520283
2016-05-30,1953641.4795807044
2016-05-31,1950421.4746317382
2016-06-01,1949447.5312213625
2016-06-03,1946748.4857938273
2016-06-06,1940656.5903177103
2016-06-07,1942078.7477584186
2016-06-08,1949153.3141014976
2016-06-09,1936707.5009932776
2016-06-10,1931400.4747083178
2016-06-13,1919397.9058195848
2016-06-14,1920181.5537271395
2016-06-15,1935576.686818112
2016-06-16,1931001.9615226944
2016-06-17,1927940.938860175
2016-06-20,1933273.7112373575
2016-06-21,1935344.6168330275
2016-06-22,1931382.9841876745
2016-06-23,1935916.44267076
2016-06-24,1929900.4138121828
2016-06-27,1938209.5290956432
2016-06-28,1948731.4385862406
2016-06-29,1965085.9025353333
2016-06-30,1995258.1039071577
2016-07-01,2008778.2450372467
2016-07-05,1998024.3889501898
2016-07-07,1990275.3890016754
2016-07-08,1995265.4366555566
2016-07-11,2032488.64512227
2016-07-12,2049408.6243898715
2016-07-13,2047391.0482407415
2016-07-14,2058830.6253008842
2016-07-15,2065006.1803035762
2016-07-18,2063445.9791362272
2016-07-19,2061463.0705185628
2016-07-20,2075263.8572184371
2016-07-21,2084200.2373210005
2016-07-22,2093591.2242985496
2016-07-25,2101534.199401942
